title,movieId,director_name,actor_2_name,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,movie_imdb_link
Pirate Radio,68073,Richard Curtis,Charlie Rowe,Comedy|Drama|Music,Philip Seymour Hoffman,Pirate Radio ,Tom Sturridge,inspired by radio program|inspired by true events|pirate broadcasting|pirate radio|pirate radio station,http://www.imdb.com/title/tt1131729/?ref_=fn_tt_tt_1
17 Again,68135,Burr Steers,Hunter Parrish,Comedy|Drama|Family|Fantasy|Romance,Matthew Perry,17 Again ,Thomas Lennon,adult as child|father son relationship|high school student|janitor|school,http://www.imdb.com/title/tt0974661/?ref_=fn_tt_tt_1
World's Greatest Dad,71429,Bobcat Goldthwait,Daryl Sabara,Comedy|Drama,Robin Williams,World's Greatest Dad ,Henry Simmons,black comedy|fictional talk show|high school teacher|phony suicide note|teacher,http://www.imdb.com/title/tt1262981/?ref_=fn_tt_tt_1
City Island,71466,Raymond De Felitta,Curtiss Cook,Comedy|Drama,Ezra Miller,City Island ,Dominik García-Lorido,anger|family reunion|father son reunion|hugging|movie making,http://www.imdb.com/title/tt1174730/?ref_=fn_tt_tt_1
Whip It,71518,Drew Barrymore,Jimmy Fallon,Drama|Sport,Daniel Stern,Whip It ,Alia Shawkat,beauty pageant|friend|pageant|roller derby|texas,http://www.imdb.com/title/tt1172233/?ref_=fn_tt_tt_1
Four Lions,77800,Christopher Morris,Riz Ahmed,Comedy|Crime|Drama,Kayvan Novak,Four Lions ,Alex Macqueen,accidental shooting|bird|crow|exploding animal|muslim,http://www.imdb.com/title/tt1341167/?ref_=fn_tt_tt_1
Please Give,78116,Nicole Holofcener,Thomas Ian Nicholas,Comedy|Drama,Oliver Platt,Please Give ,Ann Morgan Guilbert,apartment|first date|neighbor|new york|new york city,http://www.imdb.com/title/tt0878835/?ref_=fn_tt_tt_1
Solitary Man,78774,Brian Koppelman,David Costabile,Comedy|Drama|Romance,Jenna Fischer,Solitary Man ,Richard Schiff,aging|hdtv|high definition television|love|marriage,http://www.imdb.com/title/tt1294213/?ref_=fn_tt_tt_1
Life During Wartime,79800,Todd Solondz,Shirley Henderson,Comedy|Drama,Rich Pecci,Life During Wartime ,Charlotte Rampling,forgiveness|ghost|new jersey|pedophile|three sisters,http://www.imdb.com/title/tt0808526/?ref_=fn_tt_tt_1
It's Kind of a Funny Story,80693,Anna Boden,Jeremy Davies,Comedy|Drama|Romance,Zoë Kravitz,It's Kind of a Funny Story ,Jim Gaffigan,based on novel|depression|psychiatric ward|suicide attempt|therapy,http://www.imdb.com/title/tt0804497/?ref_=fn_tt_tt_1
Saint John of Las Vegas,80763,Hue Rhodes,Steve Buscemi,Comedy|Drama,Peter Dinklage,Saint John of Las Vegas ,Romany Malco,city name in title|male frontal nudity|place name in title,http://www.imdb.com/title/tt1276105/?ref_=fn_tt_tt_1
Made in Dagenham,83270,Nigel Cole,Robbie Kay,Biography|Comedy|Drama|History,Bob Hoskins,Made in Dagenham ,Sally Hawkins,equal pay|machinist|minister|protest|sex,http://www.imdb.com/title/tt1371155/?ref_=fn_tt_tt_1
Take Me Home Tonight,84950,Michael Dowse,Michael Biehn,Comedy|Drama|Romance,Topher Grace,Take Me Home Tonight ,Dan Fogler,friend|night|party|sex scene|sister,http://www.imdb.com/title/tt0810922/?ref_=fn_tt_tt_1
Everything Must Go,87298,Dan Rush,Scott Takeda,Comedy|Drama,Will Ferrell,Everything Must Go ,Stephen Root,alcoholic|beer|bicycle|new neighbor|yard sale,http://www.imdb.com/title/tt1531663/?ref_=fn_tt_tt_1
Everything Must Go,150078,Dan Rush,Scott Takeda,Comedy|Drama,Will Ferrell,Everything Must Go ,Stephen Root,alcoholic|beer|bicycle|new neighbor|yard sale,http://www.imdb.com/title/tt1531663/?ref_=fn_tt_tt_1
Bernie,87413,Richard Linklater,Brandon Smith,Comedy|Crime|Drama,Matthew McConaughey,Bernie ,Rick Dial,funeral|stockbroker|texas|vacation|widow,http://www.imdb.com/title/tt1704573/?ref_=fn_tt_tt_1
Bernie,94896,Richard Linklater,Brandon Smith,Comedy|Crime|Drama,Matthew McConaughey,Bernie ,Rick Dial,funeral|stockbroker|texas|vacation|widow,http://www.imdb.com/title/tt1704573/?ref_=fn_tt_tt_1
Prom,89194,Joe Nussbaum,Thomas McDonell,Comedy|Drama,Cameron Monaghan,Prom ,Aimee Teegarden,decoration|father daughter relationship|high school|prom|teenager,http://www.imdb.com/title/tt1604171/?ref_=fn_tt_tt_1
50/50,89864,Jonathan Levine,Anna Kendrick,Comedy|Drama|Romance,Joseph Gordon-Levitt,50/50 ,Bryce Dallas Howard,best friend|cancer|survival rate|therapist|vomiting,http://www.imdb.com/title/tt1306980/?ref_=fn_tt_tt_1
Carnage,90430,Roman Polanski,Christoph Waltz,Comedy|Drama,Kate Winslet,Carnage ,Julie Adams,based on play|meeting|salesman|single set production|whiskey,http://www.imdb.com/title/tt1692486/?ref_=fn_tt_tt_1
Young Adult,91622,Jason Reitman,Patton Oswalt,Comedy|Drama,Charlize Theron,Young Adult ,Collette Wolfe,car damage|computer printer|female band|fingernail polish|narcissism,http://www.imdb.com/title/tt1625346/?ref_=fn_tt_tt_1
We Bought a Zoo,91653,Cameron Crowe,Matt Damon,Comedy|Drama|Family,Scarlett Johansson,We Bought a Zoo ,Stephanie Szostak,blocked road|father son relationship|love at first sight|teenage boy|zookeeper,http://www.imdb.com/title/tt1389137/?ref_=fn_tt_tt_1
The Artist,92715,Michel Hazanavicius,Ed Lauter,Comedy|Drama|Romance,Bérénice Bejo,The Artist ,Beth Grant,1920s|jack russell terrier|modern silent movie|movie star|movie studio,http://www.imdb.com/title/tt1655442/?ref_=fn_tt_tt_1
The Artist,89904,Michel Hazanavicius,Ed Lauter,Comedy|Drama|Romance,Bérénice Bejo,The Artist ,Beth Grant,1920s|jack russell terrier|modern silent movie|movie star|movie studio,http://www.imdb.com/title/tt1655442/?ref_=fn_tt_tt_1
"Jeff, Who Lives at Home",93512,Jay Duplass,Evan Ross,Comedy|Drama,Judy Greer,"Jeff, Who Lives at Home ",Rae Dawn Chong,basement|errand|secret admirer|slacker|wrong number,http://www.imdb.com/title/tt1588334/?ref_=fn_tt_tt_1
Safety Not Guaranteed,95088,Colin Trevorrow,Mark Duplass,Comedy|Drama|Romance,Mary Lynn Rajskub,Safety Not Guaranteed ,Jeff Garlin,classified ad|intern|magazine|time machine|time travel,http://www.imdb.com/title/tt1862079/?ref_=fn_tt_tt_1
Your Sister's Sister,95135,Lynn Shelton,Mike Birbiglia,Comedy|Drama,Mark Duplass,Your Sister's Sister ,Mel Eslyn,drunken sex|mashed potatoes|pancakes|tequila|title directed by female,http://www.imdb.com/title/tt1742336/?ref_=fn_tt_tt_1
Hope Springs,96121,David Frankel,Steve Carell,Comedy|Drama|Romance,Meryl Streep,Hope Springs ,Jean Smart,couple|intimacy|marriage|marriage counseling|middle age couple,http://www.imdb.com/title/tt1535438/?ref_=fn_tt_tt_1
Hope Springs,8383,David Frankel,Steve Carell,Comedy|Drama|Romance,Meryl Streep,Hope Springs ,Jean Smart,couple|intimacy|marriage|marriage counseling|middle age couple,http://www.imdb.com/title/tt1535438/?ref_=fn_tt_tt_1
Blue Like Jazz,96753,Steve Taylor,Marshall Allman,Comedy|Drama,Jason Marsden,Blue Like Jazz ,Eric Lange,church|college|color in title|philosophy|texas,http://www.imdb.com/title/tt1758575/?ref_=fn_tt_tt_1
16 to Life,97615,Becky Smith,Emily Baldoni,Comedy|Romance,Will Rothhaar,16 to Life ,Hallee Hirsh,birthday|digit in title|love|masturbation|teenager,http://www.imdb.com/title/tt1130087/?ref_=fn_tt_tt_1
Silver Linings Playbook,97921,David O. Russell,Robert De Niro,Comedy|Drama|Romance,Jennifer Lawrence,Silver Linings Playbook ,Bradley Cooper,adulterous wife|bipolar disorder|obsessive compulsive personality disorder|unhappy marriage|widow,http://www.imdb.com/title/tt1045658/?ref_=fn_tt_tt_1
Lucy,99699,Luc Besson,Morgan Freeman,Action|Sci-Fi|Thriller,Scarlett Johansson,Lucy ,Amr Waked,brain capacity|drugs|fictional drug|one woman army|tough girl,http://www.imdb.com/title/tt2872732/?ref_=fn_tt_tt_1
Lucy,111360,Luc Besson,Morgan Freeman,Action|Sci-Fi|Thriller,Scarlett Johansson,Lucy ,Amr Waked,brain capacity|drugs|fictional drug|one woman army|tough girl,http://www.imdb.com/title/tt2872732/?ref_=fn_tt_tt_1
Middle of Nowhere,102152,Ava DuVernay,David Oyelowo,Drama,Omari Hardwick,Middle of Nowhere ,Lorraine Toussaint,,http://www.imdb.com/title/tt1211890/?ref_=fn_tt_tt_1
Middle of Nowhere,100038,Ava DuVernay,David Oyelowo,Drama,Omari Hardwick,Middle of Nowhere ,Lorraine Toussaint,,http://www.imdb.com/title/tt1211890/?ref_=fn_tt_tt_1
Frances Ha,102800,Noah Baumbach,Grace Gummer,Comedy|Drama|Romance,Greta Gerwig,Frances Ha ,Vanessa Ray,best friend|black and white|father daughter relationship|female protagonist|mother daughter relationship,http://www.imdb.com/title/tt2347569/?ref_=fn_tt_tt_1
Philomena,106438,Stephen Frears,Mare Winningham,Biography|Drama,Steve Coogan,Philomena ,Peter Hermann,catholic|convent|gay love|gay relationship|irish adoption board,http://www.imdb.com/title/tt2431286/?ref_=fn_tt_tt_1
August: Osage County,106841,John Wells,Meryl Streep,Drama,Benedict Cumberbatch,August: Osage County ,Julia Roberts,based on play|incestuous relationship|pedophilia|secret|teenage daughter,http://www.imdb.com/title/tt1322269/?ref_=fn_tt_tt_1
Saving Mr. Banks,107141,John Lee Hancock,Ruth Wilson,Biography|Comedy|Drama|History|Music,Tom Hanks,Saving Mr. Banks ,B.J. Novak,author|disney|loss of father|reference to walt disney|suppression of emotion,http://www.imdb.com/title/tt2140373/?ref_=fn_tt_tt_1
Wish I Was Here,112946,Zach Braff,Josh Gad,Comedy|Drama,Jim Parsons,Wish I Was Here ,Michael Weston,actor|dream sequence|genius recluse|jew|religion,http://www.imdb.com/title/tt2870708/?ref_=fn_tt_tt_1
The Hundred-Foot Journey,113275,Lasse Hallström,Charlotte Le Bon,Comedy|Drama,Manish Dayal,The Hundred-Foot Journey ,Juhi Chawla,chef|haute cuisine|indian cuisine|michelin guide|restaurant,http://www.imdb.com/title/tt2980648/?ref_=fn_tt_tt_1
This Is Where I Leave You,114601,Shawn Levy,Abigail Spencer,Comedy|Drama,Tina Fey,This Is Where I Leave You ,Jane Fonda,brother sister relationship|childhood home|man child|sibling|vomiting,http://www.imdb.com/title/tt1371150/?ref_=fn_tt_tt_1
Happy Christmas,114760,Joe Swanberg,Lena Dunham,Comedy|Drama,Anna Kendrick,Happy Christmas ,Mark Webber,chicago illinois|drink|drinking|filmmaker|writer,http://www.imdb.com/title/tt2955096/?ref_=fn_tt_tt_1
Rudderless,116817,William H. Macy,Felicity Huffman,Comedy|Drama|Music,Billy Crudup,Rudderless ,David Adam Flannery,demo tape|directed by cast member|grieving father|guitar|guitar player,http://www.imdb.com/title/tt1798243/?ref_=fn_tt_tt_1
Once Upon a Time in Queens,117561,Dave Rodriguez,Michael Rapaport,Comedy|Drama,Chazz Palminteri,Once Upon a Time in Queens ,Paul Sorvino,,http://www.imdb.com/title/tt1639397/?ref_=fn_tt_tt_1
Closer to the Moon,118862,Nae Caranfil,Joe Armstrong,Comedy|Drama,Monica Barladeanu,Closer to the Moon ,Martin Hancock,,http://www.imdb.com/title/tt2017486/?ref_=fn_tt_tt_1
The Amazing Catfish,125569,Claudia Sainte-Luce,Vera Wilson,Comedy|Drama,Ximena Ayala,The Amazing Catfish ,José Manuel Orozco Angulo,actress shares first name with character|appendicitis|hospital|loss of mother|supermarket,http://www.imdb.com/title/tt2414046/?ref_=fn_tt_tt_1
Dope,127198,Rick Famuyiwa,Rick Fox,Comedy|Crime|Drama,Kimberly Elise,Dope ,Kiersey Clemons,african american|geek|hip hop|party|tomboy,http://www.imdb.com/title/tt3850214/?ref_=fn_tt_tt_1
The Second Best Exotic Marigold Hotel,129428,John Madden,Celia Imrie,Comedy|Drama,Tina Desai,The Second Best Exotic Marigold Hotel ,Ronald Pickup,sequel,http://www.imdb.com/title/tt2555736/?ref_=fn_tt_tt_1
While We're Young,130452,Noah Baumbach,Maria Dizzia,Comedy|Drama,Naomi Watts,While We're Young ,Dree Hemingway,documentary filmmaker|documentary filmmaking|father in law|generation z|hipster,http://www.imdb.com/title/tt1791682/?ref_=fn_tt_tt_1
Danny Collins,132496,Dan Fogelman,Jennifer Garner,Comedy|Drama|Music,Al Pacino,Danny Collins ,Melissa Benoist,entertainer|inspiration|lost opportunity|pregnant mother|rock star,http://www.imdb.com/title/tt1772288/?ref_=fn_tt_tt_1
Magic Mike XXL,137595,Gregory Jacobs,Channing Tatum,Comedy|Drama|Music,Matt Bomer,Magic Mike XXL ,Kevin Nash,male bonding|male friendship|male objectification|muscular|stripper,http://www.imdb.com/title/tt2268016/?ref_=fn_tt_tt_1
The Dress,141886,Alex van Warmerdam,Ariane Schluter,Comedy|Drama,Rijk de Gooyer,The Dress ,Henri Garcin,bare breasts|bra|panties|topless female nudity|underwear,http://www.imdb.com/title/tt0116729/?ref_=fn_tt_tt_1
The Reader,141904,Stephen Daldry,David Kross,Drama|Romance,Kate Winslet,The Reader ,Susanne Lothar,love|reading|teaching oneself to read|trial|war crime,http://www.imdb.com/title/tt0976051/?ref_=fn_tt_tt_1
Our Brand Is Crisis,142372,David Gordon Green,Zoe Kazan,Comedy|Drama,Dominic Flores,Our Brand Is Crisis ,Scoot McNairy,bolivia|box office flop|inspired by documentary|presidential campaign|year 2002,http://www.imdb.com/title/tt1018765/?ref_=fn_tt_tt_1
Our Brand Is Crisis,203950,David Gordon Green,Zoe Kazan,Comedy|Drama,Dominic Flores,Our Brand Is Crisis ,Scoot McNairy,bolivia|box office flop|inspired by documentary|presidential campaign|year 2002,http://www.imdb.com/title/tt1018765/?ref_=fn_tt_tt_1
Straight A's,144424,James Cox,Powers Boothe,Comedy|Drama,Jon Mack,Straight A's ,Josh Meyers,addict|paternity|rascal|swimming pool|texas,http://www.imdb.com/title/tt2024506/?ref_=fn_tt_tt_1
Florence Foster Jenkins,155659,Stephen Frears,Nina Arianda,Biography|Comedy|Drama|Music|Romance,Meryl Streep,Florence Foster Jenkins ,John Sessions,heiress|opera singer|platonic marriage|singer|singing,http://www.imdb.com/title/tt4136084/?ref_=fn_tt_tt_1
Irreplaceable,162870,Thomas Lilti,Félix Moati,Comedy|Drama,François Cluzet,Irreplaceable ,Marianne Denicourt,doctor|hospital|mayor|no opening credits|title at the end,http://www.imdb.com/title/tt5078326/?ref_=fn_tt_tt_1
Gossip,168088,Davis Guggenheim,Sharon Lawrence,Drama|Mystery|Thriller,Norman Reedus,Gossip ,Noam Jenkins,college|college campus|gossip|rape|sex,http://www.imdb.com/title/tt0176783/?ref_=fn_tt_tt_1
Gossip,3553,Davis Guggenheim,Sharon Lawrence,Drama|Mystery|Thriller,Norman Reedus,Gossip ,Noam Jenkins,college|college campus|gossip|rape|sex,http://www.imdb.com/title/tt0176783/?ref_=fn_tt_tt_1
The Californians,184463,Jonathan Parker,Joanne Whalley,Drama,Keith Carradine,The Californians ,Illeana Douglas,based on novel,http://www.imdb.com/title/tt0377043/?ref_=fn_tt_tt_1
The Interpreter,196397,Sydney Pollack,George Harris,Crime|Mystery|Thriller,Curtiss Cook,The Interpreter ,Michael Wright,african|assassination|dialect|interpreter|threat,http://www.imdb.com/title/tt0373926/?ref_=fn_tt_tt_1
Psycho,1219,Alfred Hitchcock,Vera Miles,Horror|Mystery|Thriller,Janet Leigh,Psycho ,John Gavin,money|motel|rain|shower|theft,http://www.imdb.com/title/tt0054215/?ref_=fn_tt_tt_1
Psycho,2389,Alfred Hitchcock,Vera Miles,Horror|Mystery|Thriller,Janet Leigh,Psycho ,John Gavin,money|motel|rain|shower|theft,http://www.imdb.com/title/tt0054215/?ref_=fn_tt_tt_1
Saw,148671,James Wan,Monica Potter,Horror|Mystery|Thriller,Michael Emerson,Saw ,Shawnee Smith,chained|flashback|killer|serial killer|surprise ending,http://www.imdb.com/title/tt0387564/?ref_=fn_tt_tt_1
Saw,8957,James Wan,Monica Potter,Horror|Mystery|Thriller,Michael Emerson,Saw ,Shawnee Smith,chained|flashback|killer|serial killer|surprise ending,http://www.imdb.com/title/tt0387564/?ref_=fn_tt_tt_1
Interview with the Vampire: The Vampire Chronicles,253,Neil Jordan,Tom Cruise,Drama|Fantasy|Horror,Brad Pitt,Interview with the Vampire: The Vampire Chronicles ,Kirsten Dunst,betrayal|dangerous friend|gothic|monster as victim|vampire,http://www.imdb.com/title/tt0110148/?ref_=fn_tt_tt_1
Eraserhead,3676,David Lynch,Jack Nance,Fantasy|Horror|Sci-Fi,Hal Landon Jr.,Eraserhead ,Charlotte Stewart,apartment|baby|deformed baby|factory|surrealism,http://www.imdb.com/title/tt0074486/?ref_=fn_tt_tt_1
Shadow of the Vampire,4036,E. Elias Merhige,Udo Kier,Drama|Horror,Eddie Izzard,Shadow of the Vampire ,Catherine McCormack,actor|breasts|film actress|nosferatu|vampire,http://www.imdb.com/title/tt0189998/?ref_=fn_tt_tt_1
Carrie,105731,Kimberly Peirce,Judy Greer,Drama|Fantasy|Horror,Chloë Grace Moretz,Carrie ,Portia Doubleday,outcast|prom|self injury|telekinesis|tragic event,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1
Carrie,105731,Kimberly Peirce,Judy Greer,Drama|Fantasy|Horror,Chloë Grace Moretz,Carrie ,Portia Doubleday,outcast|prom|self injury|telekinesis|tragic event,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1
Carrie,25971,Kimberly Peirce,Judy Greer,Drama|Fantasy|Horror,Chloë Grace Moretz,Carrie ,Portia Doubleday,outcast|prom|self injury|telekinesis|tragic event,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1
Carrie,25971,Kimberly Peirce,Judy Greer,Drama|Fantasy|Horror,Chloë Grace Moretz,Carrie ,Portia Doubleday,outcast|prom|self injury|telekinesis|tragic event,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1
Carrie,32914,Kimberly Peirce,Judy Greer,Drama|Fantasy|Horror,Chloë Grace Moretz,Carrie ,Portia Doubleday,outcast|prom|self injury|telekinesis|tragic event,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1
Carrie,32914,Kimberly Peirce,Judy Greer,Drama|Fantasy|Horror,Chloë Grace Moretz,Carrie ,Portia Doubleday,outcast|prom|self injury|telekinesis|tragic event,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1
Carrie,1345,Kimberly Peirce,Judy Greer,Drama|Fantasy|Horror,Chloë Grace Moretz,Carrie ,Portia Doubleday,outcast|prom|self injury|telekinesis|tragic event,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1
Carrie,1345,Kimberly Peirce,Judy Greer,Drama|Fantasy|Horror,Chloë Grace Moretz,Carrie ,Portia Doubleday,outcast|prom|self injury|telekinesis|tragic event,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1
Fascination,137365,Klaus Menzel,Jacqueline Bisset,Mystery|Romance|Thriller,Adam Garcia,Fascination ,Alice Evans,death|love|marriage|secret|suspicion,http://www.imdb.com/title/tt0305632/?ref_=fn_tt_tt_1
The Gift,140247,Joel Edgerton,Allison Tolman,Mystery|Thriller,Busy Philipps,The Gift ,Wendell Pierce,compulsive liar|fired from a job|gift|rape|substance abuse,http://www.imdb.com/title/tt4178092/?ref_=fn_tt_tt_1
The Gift,140247,Joel Edgerton,Allison Tolman,Mystery|Thriller,Busy Philipps,The Gift ,Wendell Pierce,compulsive liar|fired from a job|gift|rape|substance abuse,http://www.imdb.com/title/tt4178092/?ref_=fn_tt_tt_1
The Gift,155766,Joel Edgerton,Allison Tolman,Mystery|Thriller,Busy Philipps,The Gift ,Wendell Pierce,compulsive liar|fired from a job|gift|rape|substance abuse,http://www.imdb.com/title/tt4178092/?ref_=fn_tt_tt_1
The Gift,155766,Joel Edgerton,Allison Tolman,Mystery|Thriller,Busy Philipps,The Gift ,Wendell Pierce,compulsive liar|fired from a job|gift|rape|substance abuse,http://www.imdb.com/title/tt4178092/?ref_=fn_tt_tt_1
The Gift,177323,Joel Edgerton,Allison Tolman,Mystery|Thriller,Busy Philipps,The Gift ,Wendell Pierce,compulsive liar|fired from a job|gift|rape|substance abuse,http://www.imdb.com/title/tt4178092/?ref_=fn_tt_tt_1
The Gift,177323,Joel Edgerton,Allison Tolman,Mystery|Thriller,Busy Philipps,The Gift ,Wendell Pierce,compulsive liar|fired from a job|gift|rape|substance abuse,http://www.imdb.com/title/tt4178092/?ref_=fn_tt_tt_1
Déjà Vu,188899,Henry Jaglom,Stephen Dillane,Drama|Romance,Vanessa Redgrave,Déjà Vu ,Michael Brandon,american|love|pin|ruby|stranger,http://www.imdb.com/title/tt0119033/?ref_=fn_tt_tt_1
Déjà Vu,2175,Henry Jaglom,Stephen Dillane,Drama|Romance,Vanessa Redgrave,Déjà Vu ,Michael Brandon,american|love|pin|ruby|stranger,http://www.imdb.com/title/tt0119033/?ref_=fn_tt_tt_1
Metropolis,2010,Fritz Lang,Gustav Fröhlich,Drama|Sci-Fi,Brigitte Helm,Metropolis ,Rudolf Klein-Rogge,art deco|bible quote|dance|silent film|worker,http://www.imdb.com/title/tt0017136/?ref_=fn_tt_tt_1
Metropolis,5072,Fritz Lang,Gustav Fröhlich,Drama|Sci-Fi,Brigitte Helm,Metropolis ,Rudolf Klein-Rogge,art deco|bible quote|dance|silent film|worker,http://www.imdb.com/title/tt0017136/?ref_=fn_tt_tt_1
Unbreakable,3994,M. Night Shyamalan,Bruce Willis,Drama|Mystery|Sci-Fi|Thriller,Robin Wright,Unbreakable ,Michael Kelly,child with gun|comic book|invulnerability|superhero|train crash,http://www.imdb.com/title/tt0217869/?ref_=fn_tt_tt_1
